id_integracion,visita,pc,a0,rnd_archivos,t,A
20,4,5,1500,0.455,3.9,174.1093
20,4,5,1500,0.455,4.0,165.2883
20,4,5,1500,0.455,4.1,156.667
20,4,5,1500,0.455,4.2,148.2307
20,4,5,1500,0.455,4.3,139.9659
20,4,5,1500,0.455,4.4,131.8598
20,4,5,1500,0.455,4.5,123.9007
20,4,5,1500,0.455,4.6,116.0773
20,4,5,1500,0.455,4.7,108.379
20,4,5,1500,0.455,4.8,100.796
20,4,5,1500,0.455,4.9,93.3186
20,4,5,1500,0.455,5.0,85.9381
20,4,5,1500,0.455,5.1,78.6457
20,4,5,1500,0.455,5.2,71.4334
20,4,5,1500,0.455,5.3,64.2932
20,4,5,1500,0.455,5.4,57.2176
20,4,5,1500,0.455,5.5,50.1994
20,4,5,1500,0.455,5.6,43.2314
20,4,5,1500,0.455,5.7,36.3068
20,4,5,1500,0.455,5.8,29.4189
20,4,5,1500,0.455,5.9,22.5612
20,4,5,1500,0.455,6.0,15.7273
20,4,5,1500,0.455,6.1,8.9108
20,4,5,1500,0.455,6.2,2.1055
20,4,5,1500,0.455,6.3,-4.6948
21,5,1,1500,0.3663,0,1500
21,5,1,1500,0.3663,0.1,1343.2
21,5,1,1500,0.3663,0.2,1216.1209
21,5,1,1500,0.3663,0.3,1110.7242
21,5,1,1500,0.3663,0.4,1021.677
21,5,1,1500,0.3663,0.5,945.2888
21,5,1,1500,0.3663,0.6,878.9174
21,5,1,1500,0.3663,0.7,820.6177
21,5,1,1500,0.3663,0.8,768.9234
21,5,1,1500,0.3663,0.9,722.7072
21,5,1,1500,0.3663,1.0,681.0868
21,5,1,1500,0.3663,1.1,643.3615
21,5,1,1500,0.3663,1.2,608.9673
21,5,1,1500,0.3663,1.3,577.4445
21,5,1,1500,0.3663,1.4,548.4151
21,5,1,1500,0.3663,1.5,521.5644
21,5,1,1500,0.3663,1.6,496.6292
21,5,1,1500,0.3663,1.7,473.3865
21,5,1,1500,0.3663,1.8,451.6468
21,5,1,1500,0.3663,1.9,431.2478
21,5,1,1500,0.3663,2.0,412.0495
21,5,1,1500,0.3663,2.1,393.9305
21,5,1,1500,0.3663,2.2,376.7851
21,5,1,1500,0.3663,2.3,360.5206
21,5,1,1500,0.3663,2.4,345.0556
21,5,1,1500,0.3663,2.5,330.3181
21,5,1,1500,0.3663,2.6,316.2441
21,5,1,1500,0.3663,2.7,302.7767
21,5,1,1500,0.3663,2.8,289.8651
21,5,1,1500,0.3663,2.9,277.4637
21,5,1,1500,0.3663,3.0,265.5313
21,5,1,1500,0.3663,3.1,254.0308
21,5,1,1500,0.3663,3.2,242.9287
21,5,1,1500,0.3663,3.3,232.1944
21,5,1,1500,0.3663,3.4,221.8001
21,5,1,1500,0.3663,3.5,211.7204
21,5,1,1500,0.3663,3.6,201.9321
21,5,1,1500,0.3663,3.7,192.4136
21,5,1,1500,0.3663,3.8,183.1454
21,5,1,1500,0.3663,3.9,174.1093
21,5,1,1500,0.3663,4.0,165.2883
21,5,1,1500,0.3663,4.1,156.667
21,5,1,1500,0.3663,4.2,148.2307
21,5,1,1500,0.3663,4.3,139.9659
21,5,1,1500,0.3663,4.4,131.8598
21,5,1,1500,0.3663,4.5,123.9007
21,5,1,1500,0.3663,4.6,116.0773
21,5,1,1500,0.3663,4.7,108.379
21,5,1,1500,0.3663,4.8,100.796
21,5,1,1500,0.3663,4.9,93.3186
21,5,1,1500,0.3663,5.0,85.9381
21,5,1,1500,0.3663,5.1,78.6457
21,5,1,1500,0.3663,5.2,71.4334
21,5,1,1500,0.3663,5.3,64.2932
21,5,1,1500,0.3663,5.4,57.2176
21,5,1,1500,0.3663,5.5,50.1994
21,5,1,1500,0.3663,5.6,43.2314
21,5,1,1500,0.3663,5.7,36.3068
21,5,1,1500,0.3663,5.8,29.4189
21,5,1,1500,0.3663,5.9,22.5612
21,5,1,1500,0.3663,6.0,15.7273
21,5,1,1500,0.3663,6.1,8.9108
21,5,1,1500,0.3663,6.2,2.1055
21,5,1,1500,0.3663,6.3,-4.6948
22,5,2,1000,0.2229,0,1000
22,5,2,1000,0.2229,0.1,893.2
22,5,2,1000,0.2229,0.2,806.6194
22,5,2,1000,0.2229,0.3,734.7559
22,5,2,1000,0.2229,0.4,673.9693
22,5,2,1000,0.2229,0.5,621.7458
22,5,2,1000,0.2229,0.6,576.289
22,5,2,1000,0.2229,0.7,536.2781
22,5,2,1000,0.2229,0.8,500.7187
22,5,2,1000,0.2229,0.9,468.8468
22,5,2,1000,0.2229,1.0,440.065
22,5,2,1000,0.2229,1.1,413.8993
22,5,2,1000,0.2229,1.2,389.9681
22,5,2,1000,0.2229,1.3,367.9606
22,5,2,1000,0.2229,1.4,347.6211
22,5,2,1000,0.2229,1.5,328.737
22,5,2,1000,0.2229,1.6,311.1302
22,5,2,1000,0.2229,1.7,294.65
22,5,2,1000,0.2229,1.8,279.1681
22,5,2,1000,0.2229,1.9,264.5747
22,5,2,1000,0.2229,2.0,250.7747
22,5,2,1000,0.2229,2.1,237.6859
22,5,2,1000,0.2229,2.2,225.2364
22,5,2,1000,0.2229,2.3,213.3633
22,5,2,1000,0.2229,2.4,202.0109
22,5,2,1000,0.2229,2.5,191.1301
22,5,2,1000,0.2229,2.6,180.677
22,5,2,1000,0.2229,2.7,170.6126
22,5,2,1000,0.2229,2.8,160.9017
22,5,2,1000,0.2229,2.9,151.5128
22,5,2,1000,0.2229,3.0,142.4172
22,5,2,1000,0.2229,3.1,133.5889
22,5,2,1000,0.2229,3.2,125.0043
22,5,2,1000,0.2229,3.3,116.6417
22,5,2,1000,0.2229,3.4,108.4812
22,5,2,1000,0.2229,3.5,100.5043
22,5,2,1000,0.2229,3.6,92.6942
22,5,2,1000,0.2229,3.7,85.035
22,5,2,1000,0.2229,3.8,77.5119
22,5,2,1000,0.2229,3.9,70.1111
22,5,2,1000,0.2229,4.0,62.8195
22,5,2,1000,0.2229,4.1,55.6249
22,5,2,1000,0.2229,4.2,48.5155
22,5,2,1000,0.2229,4.3,41.4801
22,5,2,1000,0.2229,4.4,34.5081
22,5,2,1000,0.2229,4.5,27.589
22,5,2,1000,0.2229,4.6,20.7129
22,5,2,1000,0.2229,4.7,13.87
22,5,2,1000,0.2229,4.8,7.0507
22,5,2,1000,0.2229,4.9,0.2458
22,5,2,1000,0.2229,5.0,-6.5542
23,5,3,2000,0.8004,0,2000
23,5,3,2000,0.8004,0.1,1793.2
23,5,3,2000,0.8004,0.2,1625.6217
23,5,3,2000,0.8004,0.3,1486.6894
23,5,3,2000,0.8004,0.4,1369.3771
23,5,3,2000,0.8004,0.5,1268.8174
23,5,3,2000,0.8004,0.6,1181.5226
23,5,3,2000,0.8004,0.7,1104.9228
23,5,3,2000,0.8004,0.8,1037.0801
23,5,3,2000,0.8004,0.9,976.5033
23,5,3,2000,0.8004,1.0,922.0254
23,5,3,2000,0.8004,1.1,872.7188
23,5,3,2000,0.8004,1.2,827.8369
23,5,3,2000,0.8004,1.3,786.7712
23,5,3,2000,0.8004,1.4,749.0208
23,5,3,2000,0.8004,1.5,714.1692
23,5,3,2000,0.8004,1.6,681.8673
23,5,3,2000,0.8004,1.7,651.8201
23,5,3,2000,0.8004,1.8,623.7767
23,5,3,2000,0.8004,1.9,597.5218
23,5,3,2000,0.8004,2.0,572.8702
23,5,3,2000,0.8004,2.1,549.6612
23,5,3,2000,0.8004,2.2,527.7548
23,5,3,2000,0.8004,2.3,507.0285
23,5,3,2000,0.8004,2.4,487.3746
23,5,3,2000,0.8004,2.5,468.6979
23,5,3,2000,0.8004,2.6,450.9141
23,5,3,2000,0.8004,2.7,433.9479
23,5,3,2000,0.8004,2.8,417.7323
23,5,3,2000,0.8004,2.9,402.2073
23,5,3,2000,0.8004,3.0,387.3188
23,5,3,2000,0.8004,3.1,373.018
23,5,3,2000,0.8004,3.2,359.2609
23,5,3,2000,0.8004,3.3,346.0075
23,5,3,2000,0.8004,3.4,333.2214
23,5,3,2000,0.8004,3.5,320.8696
23,5,3,2000,0.8004,3.6,308.9217
23,5,3,2000,0.8004,3.7,297.3501
23,5,3,2000,0.8004,3.8,286.1292
23,5,3,2000,0.8004,3.9,275.2357
23,5,3,2000,0.8004,4.0,264.648
23,5,3,2000,0.8004,4.1,254.3461
23,5,3,2000,0.8004,4.2,244.3115
23,5,3,2000,0.8004,4.3,234.5271
23,5,3,2000,0.8004,4.4,224.9769
23,5,3,2000,0.8004,4.5,215.6462
23,5,3,2000,0.8004,4.6,206.521
23,5,3,2000,0.8004,4.7,197.5885
23,5,3,2000,0.8004,4.8,188.8364
23,5,3,2000,0.8004,4.9,180.2535
23,5,3,2000,0.8004,5.0,171.8289
23,5,3,2000,0.8004,5.1,163.5526
23,5,3,2000,0.8004,5.2,155.4152
23,5,3,2000,0.8004,5.3,147.4075
23,5,3,2000,0.8004,5.4,139.521
23,5,3,2000,0.8004,5.5,131.7477
23,5,3,2000,0.8004,5.6,124.0798
23,5,3,2000,0.8004,5.7,116.5101
23,5,3,2000,0.8004,5.8,109.0313
23,5,3,2000,0.8004,5.9,101.6369
23,5,3,2000,0.8004,6.0,94.3204
23,5,3,2000,0.8004,6.1,87.0756
23,5,3,2000,0.8004,6.2,79.8965
23,5,3,2000,0.8004,6.3,72.7773
23,5,3,2000,0.8004,6.4,65.7125
23,5,3,2000,0.8004,6.5,58.6966
23,5,3,2000,0.8004,6.6,51.7243
23,5,3,2000,0.8004,6.7,44.7906
23,5,3,2000,0.8004,6.8,37.8903
23,5,3,2000,0.8004,6.9,31.0185
23,5,3,2000,0.8004,7.0,24.1704
23,5,3,2000,0.8004,7.1,17.3411
23,5,3,2000,0.8004,7.2,10.5261
23,5,3,2000,0.8004,7.3,3.7206
23,5,3,2000,0.8004,7.4,-3.0801
24,5,4,1500,0.5326,0,1500
24,5,4,1500,0.5326,0.1,1343.2
24,5,4,1500,0.5326,0.2,1216.1209
24,5,4,1500,0.5326,0.3,1110.7242
24,5,4,1500,0.5326,0.4,1021.677
24,5,4,1500,0.5326,0.5,945.2888
24,5,4,1500,0.5326,0.6,878.9174
24,5,4,1500,0.5326,0.7,820.6177
24,5,4,1500,0.5326,0.8,768.9234
24,5,4,1500,0.5326,0.9,722.7072
24,5,4,1500,0.5326,1.0,681.0868
24,5,4,1500,0.5326,1.1,643.3615
24,5,4,1500,0.5326,1.2,608.9673
24,5,4,1500,0.5326,1.3,577.4445
24,5,4,1500,0.5326,1.4,548.4151
24,5,4,1500,0.5326,1.5,521.5644
24,5,4,1500,0.5326,1.6,496.6292
24,5,4,1500,0.5326,1.7,473.3865
24,5,4,1500,0.5326,1.8,451.6468
24,5,4,1500,0.5326,1.9,431.2478
24,5,4,1500,0.5326,2.0,412.0495
24,5,4,1500,0.5326,2.1,393.9305
24,5,4,1500,0.5326,2.2,376.7851
24,5,4,1500,0.5326,2.3,360.5206
24,5,4,1500,0.5326,2.4,345.0556
24,5,4,1500,0.5326,2.5,330.3181
24,5,4,1500,0.5326,2.6,316.2441
24,5,4,1500,0.5326,2.7,302.7767
24,5,4,1500,0.5326,2.8,289.8651
24,5,4,1500,0.5326,2.9,277.4637
24,5,4,1500,0.5326,3.0,265.5313
24,5,4,1500,0.5326,3.1,254.0308
24,5,4,1500,0.5326,3.2,242.9287
24,5,4,1500,0.5326,3.3,232.1944
24,5,4,1500,0.5326,3.4,221.8001
24,5,4,1500,0.5326,3.5,211.7204
24,5,4,1500,0.5326,3.6,201.9321
24,5,4,1500,0.5326,3.7,192.4136
24,5,4,1500,0.5326,3.8,183.1454
24,5,4,1500,0.5326,3.9,174.1093
24,5,4,1500,0.5326,4.0,165.2883
24,5,4,1500,0.5326,4.1,156.667
24,5,4,1500,0.5326,4.2,148.2307
24,5,4,1500,0.5326,4.3,139.9659
24,5,4,1500,0.5326,4.4,131.8598
24,5,4,1500,0.5326,4.5,123.9007
24,5,4,1500,0.5326,4.6,116.0773
24,5,4,1500,0.5326,4.7,108.379
24,5,4,1500,0.5326,4.8,100.796
24,5,4,1500,0.5326,4.9,93.3186
24,5,4,1500,0.5326,5.0,85.9381
24,5,4,1500,0.5326,5.1,78.6457
24,5,4,1500,0.5326,5.2,71.4334
24,5,4,1500,0.5326,5.3,64.2932
24,5,4,1500,0.5326,5.4,57.2176
24,5,4,1500,0.5326,5.5,50.1994
24,5,4,1500,0.5326,5.6,43.2314
24,5,4,1500,0.5326,5.7,36.3068
24,5,4,1500,0.5326,5.8,29.4189
24,5,4,1500,0.5326,5.9,22.5612
24,5,4,1500,0.5326,6.0,15.7273
24,5,4,1500,0.5326,6.1,8.9108
24,5,4,1500,0.5326,6.2,2.1055
24,5,4,1500,0.5326,6.3,-4.6948
25,5,5,1000,0.1798,0,1000
25,5,5,1000,0.1798,0.1,893.2
25,5,5,1000,0.1798,0.2,806.6194
25,5,5,1000,0.1798,0.3,734.7559
25,5,5,1000,0.1798,0.4,673.9693
25,5,5,1000,0.1798,0.5,621.7458
25,5,5,1000,0.1798,0.6,576.289
25,5,5,1000,0.1798,0.7,536.2781
25,5,5,1000,0.1798,0.8,500.7187
25,5,5,1000,0.1798,0.9,468.8468
25,5,5,1000,0.1798,1.0,440.065
25,5,5,1000,0.1798,1.1,413.8993
25,5,5,1000,0.1798,1.2,389.9681
25,5,5,1000,0.1798,1.3,367.9606
25,5,5,1000,0.1798,1.4,347.6211
25,5,5,1000,0.1798,1.5,328.737
25,5,5,1000,0.1798,1.6,311.1302
25,5,5,1000,0.1798,1.7,294.65
25,5,5,1000,0.1798,1.8,279.1681
25,5,5,1000,0.1798,1.9,264.5747
25,5,5,1000,0.1798,2.0,250.7747
25,5,5,1000,0.1798,2.1,237.6859
25,5,5,1000,0.1798,2.2,225.2364
25,5,5,1000,0.1798,2.3,213.3633
25,5,5,1000,0.1798,2.4,202.0109
25,5,5,1000,0.1798,2.5,191.1301
25,5,5,1000,0.1798,2.6,180.677
25,5,5,1000,0.1798,2.7,170.6126
25,5,5,1000,0.1798,2.8,160.9017
25,5,5,1000,0.1798,2.9,151.5128
25,5,5,1000,0.1798,3.0,142.4172
25,5,5,1000,0.1798,3.1,133.5889
25,5,5,1000,0.1798,3.2,125.0043
25,5,5,1000,0.1798,3.3,116.6417
25,5,5,1000,0.1798,3.4,108.4812
25,5,5,1000,0.1798,3.5,100.5043
25,5,5,1000,0.1798,3.6,92.6942
25,5,5,1000,0.1798,3.7,85.035
25,5,5,1000,0.1798,3.8,77.5119
25,5,5,1000,0.1798,3.9,70.1111
25,5,5,1000,0.1798,4.0,62.8195
25,5,5,1000,0.1798,4.1,55.6249
25,5,5,1000,0.1798,4.2,48.5155
25,5,5,1000,0.1798,4.3,41.4801
25,5,5,1000,0.1798,4.4,34.5081
25,5,5,1000,0.1798,4.5,27.589
25,5,5,1000,0.1798,4.6,20.7129
25,5,5,1000,0.1798,4.7,13.87
25,5,5,1000,0.1798,4.8,7.0507
25,5,5,1000,0.1798,4.9,0.2458
25,5,5,1000,0.1798,5.0,-6.5542
26,6,1,1000,0.1163,0,1000
26,6,1,1000,0.1163,0.1,893.2
26,6,1,1000,0.1163,0.2,806.6194
26,6,1,1000,0.1163,0.3,734.7559
26,6,1,1000,0.1163,0.4,673.9693
26,6,1,1000,0.1163,0.5,621.7458
26,6,1,1000,0.1163,0.6,576.289
26,6,1,1000,0.1163,0.7,536.2781
26,6,1,1000,0.1163,0.8,500.7187
26,6,1,1000,0.1163,0.9,468.8468
26,6,1,1000,0.1163,1.0,440.065
26,6,1,1000,0.1163,1.1,413.8993
26,6,1,1000,0.1163,1.2,389.9681
26,6,1,1000,0.1163,1.3,367.9606
26,6,1,1000,0.1163,1.4,347.6211
26,6,1,1000,0.1163,1.5,328.737
26,6,1,1000,0.1163,1.6,311.1302
26,6,1,1000,0.1163,1.7,294.65
26,6,1,1000,0.1163,1.8,279.1681
26,6,1,1000,0.1163,1.9,264.5747
26,6,1,1000,0.1163,2.0,250.7747
26,6,1,1000,0.1163,2.1,237.6859
26,6,1,1000,0.1163,2.2,225.2364
26,6,1,1000,0.1163,2.3,213.3633
26,6,1,1000,0.1163,2.4,202.0109
26,6,1,1000,0.1163,2.5,191.1301
26,6,1,1000,0.1163,2.6,180.677
26,6,1,1000,0.1163,2.7,170.6126
26,6,1,1000,0.1163,2.8,160.9017
26,6,1,1000,0.1163,2.9,151.5128
26,6,1,1000,0.1163,3.0,142.4172
26,6,1,1000,0.1163,3.1,133.5889
26,6,1,1000,0.1163,3.2,125.0043
26,6,1,1000,0.1163,3.3,116.6417
26,6,1,1000,0.1163,3.4,108.4812
26,6,1,1000,0.1163,3.5,100.5043
26,6,1,1000,0.1163,3.6,92.6942
26,6,1,1000,0.1163,3.7,85.035
26,6,1,1000,0.1163,3.8,77.5119
26,6,1,1000,0.1163,3.9,70.1111
26,6,1,1000,0.1163,4.0,62.8195
26,6,1,1000,0.1163,4.1,55.6249
26,6,1,1000,0.1163,4.2,48.5155
26,6,1,1000,0.1163,4.3,41.4801
26,6,1,1000,0.1163,4.4,34.5081
26,6,1,1000,0.1163,4.5,27.589
26,6,1,1000,0.1163,4.6,20.7129
26,6,1,1000,0.1163,4.7,13.87
26,6,1,1000,0.1163,4.8,7.0507
26,6,1,1000,0.1163,4.9,0.2458
26,6,1,1000,0.1163,5.0,-6.5542
27,6,2,2000,0.9422,0,2000
27,6,2,2000,0.9422,0.1,1793.2
27,6,2,2000,0.9422,0.2,1625.6217
27,6,2,2000,0.9422,0.3,1486.6894
27,6,2,2000,0.9422,0.4,1369.3771
27,6,2,2000,0.9422,0.5,1268.8174
27,6,2,2000,0.9422,0.6,1181.5226
27,6,2,2000,0.9422,0.7,1104.9228
27,6,2,2000,0.9422,0.8,1037.0801
27,6,2,2000,0.9422,0.9,976.5033
27,6,2,2000,0.9422,1.0,922.0254
27,6,2,2000,0.9422,1.1,872.7188
27,6,2,2000,0.9422,1.2,827.8369
27,6,2,2000,0.9422,1.3,786.7712
27,6,2,2000,0.9422,1.4,749.0208
27,6,2,2000,0.9422,1.5,714.1692
27,6,2,2000,0.9422,1.6,681.8673
27,6,2,2000,0.9422,1.7,651.8201
27,6,2,2000,0.9422,1.8,623.7767
27,6,2,2000,0.9422,1.9,597.5218
27,6,2,2000,0.9422,2.0,572.8702
27,6,2,2000,0.9422,2.1,549.6612
27,6,2,2000,0.9422,2.2,527.7548
27,6,2,2000,0.9422,2.3,507.0285
27,6,2,2000,0.9422,2.4,487.3746
27,6,2,2000,0.9422,2.5,468.6979
27,6,2,2000,0.9422,2.6,450.9141
27,6,2,2000,0.9422,2.7,433.9479
27,6,2,2000,0.9422,2.8,417.7323
27,6,2,2000,0.9422,2.9,402.2073
27,6,2,2000,0.9422,3.0,387.3188
27,6,2,2000,0.9422,3.1,373.018
27,6,2,2000,0.9422,3.2,359.2609
27,6,2,2000,0.9422,3.3,346.0075
27,6,2,2000,0.9422,3.4,333.2214
27,6,2,2000,0.9422,3.5,320.8696
27,6,2,2000,0.9422,3.6,308.9217
27,6,2,2000,0.9422,3.7,297.3501
27,6,2,2000,0.9422,3.8,286.1292
27,6,2,2000,0.9422,3.9,275.2357
27,6,2,2000,0.9422,4.0,264.648
27,6,2,2000,0.9422,4.1,254.3461
27,6,2,2000,0.9422,4.2,244.3115
27,6,2,2000,0.9422,4.3,234.5271
27,6,2,2000,0.9422,4.4,224.9769
27,6,2,2000,0.9422,4.5,215.6462
27,6,2,2000,0.9422,4.6,206.521
27,6,2,2000,0.9422,4.7,197.5885
27,6,2,2000,0.9422,4.8,188.8364
27,6,2,2000,0.9422,4.9,180.2535
27,6,2,2000,0.9422,5.0,171.8289
27,6,2,2000,0.9422,5.1,163.5526
27,6,2,2000,0.9422,5.2,155.4152
27,6,2,2000,0.9422,5.3,147.4075
27,6,2,2000,0.9422,5.4,139.521
27,6,2,2000,0.9422,5.5,131.7477
27,6,2,2000,0.9422,5.6,124.0798
27,6,2,2000,0.9422,5.7,116.5101
27,6,2,2000,0.9422,5.8,109.0313
27,6,2,2000,0.9422,5.9,101.6369
27,6,2,2000,0.9422,6.0,94.3204
27,6,2,2000,0.9422,6.1,87.0756
27,6,2,2000,0.9422,6.2,79.8965
27,6,2,2000,0.9422,6.3,72.7773
27,6,2,2000,0.9422,6.4,65.7125
27,6,2,2000,0.9422,6.5,58.6966
27,6,2,2000,0.9422,6.6,51.7243
27,6,2,2000,0.9422,6.7,44.7906
27,6,2,2000,0.9422,6.8,37.8903
27,6,2,2000,0.9422,6.9,31.0185
27,6,2,2000,0.9422,7.0,24.1704
27,6,2,2000,0.9422,7.1,17.3411
27,6,2,2000,0.9422,7.2,10.5261
27,6,2,2000,0.9422,7.3,3.7206
27,6,2,2000,0.9422,7.4,-3.0801
28,6,3,2000,0.7861,0,2000
28,6,3,2000,0.7861,0.1,1793.2
28,6,3,2000,0.7861,0.2,1625.6217
28,6,3,2000,0.7861,0.3,1486.6894
28,6,3,2000,0.7861,0.4,1369.3771
28,6,3,2000,0.7861,0.5,1268.8174
28,6,3,2000,0.7861,0.6,1181.5226
28,6,3,2000,0.7861,0.7,1104.9228
28,6,3,2000,0.7861,0.8,1037.0801
28,6,3,2000,0.7861,0.9,976.5033
28,6,3,2000,0.7861,1.0,922.0254
28,6,3,2000,0.7861,1.1,872.7188
28,6,3,2000,0.7861,1.2,827.8369
28,6,3,2000,0.7861,1.3,786.7712
28,6,3,2000,0.7861,1.4,749.0208
28,6,3,2000,0.7861,1.5,714.1692
28,6,3,2000,0.7861,1.6,681.8673
28,6,3,2000,0.7861,1.7,651.8201
28,6,3,2000,0.7861,1.8,623.7767
28,6,3,2000,0.7861,1.9,597.5218
28,6,3,2000,0.7861,2.0,572.8702
28,6,3,2000,0.7861,2.1,549.6612
28,6,3,2000,0.7861,2.2,527.7548
28,6,3,2000,0.7861,2.3,507.0285
28,6,3,2000,0.7861,2.4,487.3746
28,6,3,2000,0.7861,2.5,468.6979
28,6,3,2000,0.7861,2.6,450.9141
28,6,3,2000,0.7861,2.7,433.9479
28,6,3,2000,0.7861,2.8,417.7323
28,6,3,2000,0.7861,2.9,402.2073
28,6,3,2000,0.7861,3.0,387.3188
28,6,3,2000,0.7861,3.1,373.018
28,6,3,2000,0.7861,3.2,359.2609
28,6,3,2000,0.7861,3.3,346.0075
28,6,3,2000,0.7861,3.4,333.2214
28,6,3,2000,0.7861,3.5,320.8696
28,6,3,2000,0.7861,3.6,308.9217
28,6,3,2000,0.7861,3.7,297.3501
28,6,3,2000,0.7861,3.8,286.1292
28,6,3,2000,0.7861,3.9,275.2357
28,6,3,2000,0.7861,4.0,264.648
28,6,3,2000,0.7861,4.1,254.3461
28,6,3,2000,0.7861,4.2,244.3115
28,6,3,2000,0.7861,4.3,234.5271
28,6,3,2000,0.7861,4.4,224.9769
28,6,3,2000,0.7861,4.5,215.6462
28,6,3,2000,0.7861,4.6,206.521
28,6,3,2000,0.7861,4.7,197.5885
28,6,3,2000,0.7861,4.8,188.8364
28,6,3,2000,0.7861,4.9,180.2535
28,6,3,2000,0.7861,5.0,171.8289
28,6,3,2000,0.7861,5.1,163.5526
28,6,3,2000,0.7861,5.2,155.4152
28,6,3,2000,0.7861,5.3,147.4075
28,6,3,2000,0.7861,5.4,139.521
28,6,3,2000,0.7861,5.5,131.7477
28,6,3,2000,0.7861,5.6,124.0798
28,6,3,2000,0.7861,5.7,116.5101
28,6,3,2000,0.7861,5.8,109.0313
28,6,3,2000,0.7861,5.9,101.6369
28,6,3,2000,0.7861,6.0,94.3204
28,6,3,2000,0.7861,6.1,87.0756
28,6,3,2000,0.7861,6.2,79.8965
28,6,3,2000,0.7861,6.3,72.7773
28,6,3,2000,0.7861,6.4,65.7125
28,6,3,2000,0.7861,6.5,58.6966
28,6,3,2000,0.7861,6.6,51.7243
28,6,3,2000,0.7861,6.7,44.7906
28,6,3,2000,0.7861,6.8,37.8903
28,6,3,2000,0.7861,6.9,31.0185
28,6,3,2000,0.7861,7.0,24.1704
28,6,3,2000,0.7861,7.1,17.3411
28,6,3,2000,0.7861,7.2,10.5261
28,6,3,2000,0.7861,7.3,3.7206
28,6,3,2000,0.7861,7.4,-3.0801
29,6,4,2000,0.9721,0,2000
29,6,4,2000,0.9721,0.1,1793.2
29,6,4,2000,0.9721,0.2,1625.6217
29,6,4,2000,0.9721,0.3,1486.6894
29,6,4,2000,0.9721,0.4,1369.3771
29,6,4,2000,0.9721,0.5,1268.8174
29,6,4,2000,0.9721,0.6,1181.5226
29,6,4,2000,0.9721,0.7,1104.9228
29,6,4,2000,0.9721,0.8,1037.0801
29,6,4,2000,0.9721,0.9,976.5033
29,6,4,2000,0.9721,1.0,922.0254
29,6,4,2000,0.9721,1.1,872.7188
29,6,4,2000,0.9721,1.2,827.8369
29,6,4,2000,0.9721,1.3,786.7712
29,6,4,2000,0.9721,1.4,749.0208
29,6,4,2000,0.9721,1.5,714.1692
29,6,4,2000,0.9721,1.6,681.8673
29,6,4,2000,0.9721,1.7,651.8201
29,6,4,2000,0.9721,1.8,623.7767
29,6,4,2000,0.9721,1.9,597.5218
29,6,4,2000,0.9721,2.0,572.8702
29,6,4,2000,0.9721,2.1,549.6612
29,6,4,2000,0.9721,2.2,527.7548
29,6,4,2000,0.9721,2.3,507.0285
29,6,4,2000,0.9721,2.4,487.3746
29,6,4,2000,0.9721,2.5,468.6979
29,6,4,2000,0.9721,2.6,450.9141
29,6,4,2000,0.9721,2.7,433.9479
29,6,4,2000,0.9721,2.8,417.7323
29,6,4,2000,0.9721,2.9,402.2073
29,6,4,2000,0.9721,3.0,387.3188
29,6,4,2000,0.9721,3.1,373.018
29,6,4,2000,0.9721,3.2,359.2609
29,6,4,2000,0.9721,3.3,346.0075
29,6,4,2000,0.9721,3.4,333.2214
29,6,4,2000,0.9721,3.5,320.8696
29,6,4,2000,0.9721,3.6,308.9217
29,6,4,2000,0.9721,3.7,297.3501
29,6,4,2000,0.9721,3.8,286.1292
29,6,4,2000,0.9721,3.9,275.2357
29,6,4,2000,0.9721,4.0,264.648
29,6,4,2000,0.9721,4.1,254.3461
29,6,4,2000,0.9721,4.2,244.3115
29,6,4,2000,0.9721,4.3,234.5271
29,6,4,2000,0.9721,4.4,224.9769
29,6,4,2000,0.9721,4.5,215.6462
29,6,4,2000,0.9721,4.6,206.521
29,6,4,2000,0.9721,4.7,197.5885
29,6,4,2000,0.9721,4.8,188.8364
29,6,4,2000,0.9721,4.9,180.2535
29,6,4,2000,0.9721,5.0,171.8289
29,6,4,2000,0.9721,5.1,163.5526
29,6,4,2000,0.9721,5.2,155.4152
29,6,4,2000,0.9721,5.3,147.4075
29,6,4,2000,0.9721,5.4,139.521
29,6,4,2000,0.9721,5.5,131.7477
29,6,4,2000,0.9721,5.6,124.0798
29,6,4,2000,0.9721,5.7,116.5101
29,6,4,2000,0.9721,5.8,109.0313
29,6,4,2000,0.9721,5.9,101.6369
29,6,4,2000,0.9721,6.0,94.3204
29,6,4,2000,0.9721,6.1,87.0756
29,6,4,2000,0.9721,6.2,79.8965
29,6,4,2000,0.9721,6.3,72.7773
29,6,4,2000,0.9721,6.4,65.7125
29,6,4,2000,0.9721,6.5,58.6966
29,6,4,2000,0.9721,6.6,51.7243
29,6,4,2000,0.9721,6.7,44.7906
29,6,4,2000,0.9721,6.8,37.8903
29,6,4,2000,0.9721,6.9,31.0185
29,6,4,2000,0.9721,7.0,24.1704
29,6,4,2000,0.9721,7.1,17.3411
29,6,4,2000,0.9721,7.2,10.5261
29,6,4,2000,0.9721,7.3,3.7206
29,6,4,2000,0.9721,7.4,-3.0801
30,6,5,1000,0.0747,0,1000
30,6,5,1000,0.0747,0.1,893.2
30,6,5,1000,0.0747,0.2,806.6194
30,6,5,1000,0.0747,0.3,734.7559
